Colorado Department of Revenue,,,,
Marijuana Sales by County Report,,,,
January 2014 to Date,,,,
,,,,
Month,Year,County,Medical Marijuana Sales ¹,Retail Marijuana Sales ²
7,2021,Jefferson,"$2,040,015 ","$6,306,613 "
7,2021,La Plata,NR,"$4,131,499 "
7,2021,Lake,NA,"$463,764 "
7,2021,Larimer,NR,"$10,940,781 "
7,2021,Las Animas,"$38,739 ","$6,417,694 "
7,2021,Mesa,NR,"$3,093,255 "
7,2021,Moffat,NR,"$1,459,076 "
7,2021,Montezuma,NR,"$2,817,569 "
7,2021,Montrose,NR,NR
7,2021,Morgan,NR,"$1,851,419 "
7,2021,Otero,NR,"$347,639 "
7,2021,Ouray,NA,"$1,238,632 "
7,2021,Park,NR,"$863,081 "
7,2021,Pitkin,NR,"$1,728,821 "
7,2021,Pueblo,"$1,019,276 ","$10,364,632 "
7,2021,Routt,NR,"$1,318,253 "
7,2021,Saguache,NR,"$532,162 "
7,2021,San Juan,NA,NR
7,2021,San Miguel,NR,"$668,513 "
7,2021,Sedgwick,NA,"$1,590,126 "
7,2021,Summit,NR,"$2,866,025 "
7,2021,Weld,"$355,730 ","$3,494,928 "
8,2021, Total,"$34,871,389 ","$157,994,708 "
8,2021,Adams,"$558,535 ","$13,065,538 "
8,2021,Alamosa,NR,NA
8,2021,Arapahoe,"$1,196,962 ","$16,437,440 "
8,2021,Archuleta,NA,"$1,519,359 "
8,2021,Bent,NR,"$514,844 "
8,2021,Boulder,"$1,006,115 ","$11,788,095 "
8,2021,Chaffee,NR,NR
8,2021,Clear Creek,NA,"$993,442 "
8,2021,Conejos,NA,"$1,098,414 "
8,2021,Costilla,NR,"$677,184 "
8,2021,Crowley,NA,NR
8,2021,Delta,NR,NA
8,2021,Denver,"$16,144,429 ","$41,376,511 "
8,2021,Eagle,"$132,268 ","$1,878,281 "
8,2021,El Paso,"$10,346,998 ",NR
8,2021,Fremont,NR,NA
8,2021,Garfield,"$109,373 ","$2,357,239 "
8,2021,Gilpin,NA,"$333,859 "
8,2021,Grand,NR,"$824,316 "
8,2021,Gunnison,NA,"$1,100,518 "
8,2021,Huerfano,NA,"$450,411 "
8,2021,Jefferson,"$1,807,419 ","$6,160,631 "
8,2021,La Plata,NR,"$3,818,692 "
8,2021,Lake,NA,"$412,984 "
8,2021,Larimer,"$847,339 ","$10,567,608 "
8,2021,Las Animas,NR,"$5,634,182 "
8,2021,Mesa,NR,"$2,939,058 "
8,2021,Moffat,NR,"$1,448,623 "
8,2021,Montezuma,NR,"$2,579,425 "
8,2021,Montrose,NR,NR
8,2021,Morgan,NR,"$1,747,300 "
8,2021,Otero,NR,"$329,943 "
8,2021,Ouray,NA,"$1,161,349 "
8,2021,Park,NR,"$766,053 "
8,2021,Pitkin,NR,"$1,495,677 "
8,2021,Pueblo,"$898,801 ","$9,534,565 "
8,2021,Routt,NR,"$1,176,596 "
8,2021,Saguache,NR,"$495,304 "
8,2021,San Juan,NA,"$135,381 "
8,2021,San Miguel,NR,"$617,844 "
8,2021,Sedgwick,NA,"$1,572,844 "
8,2021,Summit,NR,"$2,455,189 "
8,2021,Weld,"$340,741 ","$3,409,033 "
9,2021, Total,"$30,349,138 ","$150,781,653 "
9,2021,Adams,"$504,739 ","$12,534,994 "
9,2021,Alamosa,NR,NA
9,2021,Arapahoe,"$872,521 ","$15,738,092 "
9,2021,Archuleta,NA,"$1,487,918 "
9,2021,Bent,NR,"$522,305 "
9,2021,Boulder,"$1,068,173 ","$10,972,112 "
9,2021,Chaffee,NR,"$764,877 "
9,2021,Clear Creek,NA,"$985,428 "
9,2021,Conejos,NA,"$1,040,124 "
9,2021,Costilla,NA,"$629,844 "
9,2021,Crowley,NA,NR
9,2021,Delta,NR,NA
9,2021,Denver,"$13,515,154 ","$39,615,717 "
9,2021,Eagle,"$114,400 ","$1,689,986 "
9,2021,El Paso,"$9,348,650 ",NR
9,2021,Fremont,NR,NA
9,2021,Garfield,"$104,918 ","$2,430,175 "
9,2021,Gilpin,NA,"$367,997 "
9,2021,Grand,NR,"$753,635 "
9,2021,Gunnison,NA,"$962,402 "
9,2021,Huerfano,NA,"$464,716 "
9,2021,Jefferson,"$1,486,551 ","$5,885,033 "
9,2021,La Plata,NR,"$3,599,967 "
9,2021,Lake,NA,NR
9,2021,Larimer,"$780,349 ","$10,181,343 "
9,2021,Las Animas,NR,"$5,328,389 "
9,2021,Mesa,NR,"$2,978,317 "
9,2021,Moffat,NR,"$1,482,442 "
9,2021,Montezuma,NR,"$2,430,408 "
9,2021,Montrose,NR,NR
9,2021,Morgan,NR,"$1,704,657 "
9,2021,Otero,NR,"$298,868 "
9,2021,Ouray,NA,"$1,170,045 "
9,2021,Park,NR,"$706,424 "
9,2021,Pitkin,NR,"$1,314,615 "
9,2021,Pueblo,"$865,004 ","$9,041,020 "
9,2021,Routt,NR,"$1,179,128 "
9,2021,Saguache,NR,"$475,717 "
9,2021,San Juan,NA,NR
9,2021,San Miguel,NR,"$586,226 "
9,2021,Sedgwick,NA,"$1,532,640 "
9,2021,Summit,"$92,113 ","$2,156,577 "
9,2021,Weld,"$330,194 ","$3,277,640 "
10,2021, Total,"$29,214,748 ","$147,137,979 "
10,2021,Adams,"$523,309 ","$12,641,380 "
10,2021,Alamosa,NR,NA
10,2021,Arapahoe,"$796,196 ","$15,949,676 "
10,2021,Archuleta,NA,"$1,307,973 "
10,2021,Bent,NR,"$524,673 "
10,2021,Boulder,"$981,680 ","$11,145,725 "
10,2021,Chaffee,NR,"$654,404 "
10,2021,Clear Creek,NA,"$900,457 "
10,2021,Conejos,NA,"$948,715 "
10,2021,Costilla,NA,"$540,017 "
10,2021,Crowley,NA,NR
10,2021,Delta,NR,NA
10,2021,Denver,"$13,004,163 ","$39,663,564 "
10,2021,Eagle,"$117,468 ","$1,459,311 "
10,2021,El Paso,"$9,249,620 ",NR
10,2021,Fremont,NR,NA
10,2021,Garfield,"$97,015 ","$2,282,886 "
10,2021,Gilpin,NA,"$293,489 "
10,2021,Grand,NR,"$616,102 "
10,2021,Gunnison,NA,"$770,112 "
10,2021,Huerfano,NA,"$385,045 "
10,2021,Jefferson,"$1,365,310 ","$6,038,002 "
10,2021,La Plata,NR,"$3,451,084 "
10,2021,Lake,NA,"$306,312 "
10,2021,Larimer,"$735,872 ","$9,611,542 "
10,2021,Las Animas,NR,"$5,117,055 "
10,2021,Mesa,NR,"$2,880,499 "
10,2021,Moffat,NR,"$1,477,930 "
10,2021,Montezuma,NR,"$2,328,693 "
10,2021,Montrose,NR,NR
10,2021,Morgan,NR,"$1,593,148 "
10,2021,Otero,NR,"$291,534 "
10,2021,Ouray,NA,"$1,053,764 "
10,2021,Park,NR,"$656,373 "
10,2021,Pitkin,NR,"$924,240 "
10,2021,Pueblo,"$770,509 ","$8,853,596 "
10,2021,Routt,NR,"$990,528 "
10,2021,Saguache,NR,"$406,618 "
10,2021,San Juan,NA,NR
10,2021,San Miguel,NR,"$390,807 "
10,2021,Sedgwick,NA,"$1,533,434 "
10,2021,Summit,"$84,721 ","$1,855,321 "
10,2021,Weld,"$317,152 ","$3,303,430 "
11,2021, Total,"$26,821,676 ","$131,640,783 "
11,2021,Adams,"$488,566 ","$11,614,208 "
11,2021,Alamosa,NR,NA
11,2021,Arapahoe,"$695,924 ","$14,948,103 "
11,2021,Archuleta,NA,"$1,128,911 "
11,2021,Bent,NR,"$508,081 "
11,2021,Boulder,"$1,026,927 ","$9,701,898 "
11,2021,Chaffee,NR,"$541,238 "
11,2021,Clear Creek,NA,"$754,592 "
11,2021,Conejos,NA,"$828,295 "
11,2021,Costilla,NA,"$422,117 "
11,2021,Crowley,NA,NR
11,2021,Delta,NR,NA
11,2021,Denver,"$11,741,784 ","$34,532,971 "
11,2021,Eagle,"$110,068 ","$1,400,215 "
11,2021,El Paso,"$8,547,337 ",NR
11,2021,Fremont,NR,NA
11,2021,Garfield,"$90,783 ","$2,035,653 "
11,2021,Gilpin,NA,"$241,662 "
11,2021,Grand,NR,"$540,757 "
11,2021,Gunnison,NA,"$605,041 "
11,2021,Huerfano,NA,"$303,308 "
11,2021,Jefferson,"$1,240,035 ","$5,450,760 "
11,2021,La Plata,NR,"$3,088,538 "
11,2021,Lake,NA,"$253,664 "
11,2021,Larimer,"$732,029 ","$9,290,480 "
11,2021,Las Animas,NR,"$4,519,068 "
11,2021,Mesa,NR,"$2,545,883 "
11,2021,Moffat,NR,"$1,352,646 "
11,2021,Montezuma,NR,"$2,055,613 "
11,2021,Montrose,NR,NR
11,2021,Morgan,NR,"$1,407,610 "
11,2021,Otero,NR,"$266,176 "
11,2021,Ouray,NA,"$902,541 "
11,2021,Park,NR,"$562,593 "
11,2021,Pitkin,NR,"$705,166 "
11,2021,Pueblo,"$703,576 ","$7,805,413 "
11,2021,Routt,NR,"$856,374 "
11,2021,Saguache,NR,"$327,629 "
11,2021,San Juan,NA,NR
11,2021,San Miguel,NR,"$261,423 "
11,2021,Sedgwick,NA,"$1,424,380 "
11,2021,Summit,"$77,190 ","$1,891,197 "
11,2021,Weld,"$304,802 ","$3,079,116 "
12,2021, Total,"$28,314,622 ","$139,726,972 "
12,2021,Adams,"$545,369 ","$12,121,759 "
12,2021,Alamosa,NR,NA
12,2021,Arapahoe,"$764,850 ","$15,551,909 "
12,2021,Archuleta,NA,"$1,269,976 "
12,2021,Bent,NR,"$530,141 "
12,2021,Boulder,"$868,175 ","$10,249,315 "
12,2021,Chaffee,NR,"$615,132 "
12,2021,Clear Creek,NA,"$845,849 "
12,2021,Conejos,NA,"$877,122 "
12,2021,Costilla,NA,"$437,867 "
12,2021,Crowley,NA,NR
12,2021,Delta,NR,NR
12,2021,Denver,"$12,372,106 ","$35,639,734 "
12,2021,Eagle,"$111,570 ","$1,980,080 "
12,2021,El Paso,"$9,461,071 ",NR
12,2021,Fremont,NR,NA
12,2021,Garfield,"$89,925 ","$2,012,774 "
12,2021,Gilpin,NA,"$238,699 "
12,2021,Grand,NR,"$776,897 "
12,2021,Gunnison,NA,"$742,748 "
12,2021,Huerfano,NA,"$288,366 "
12,2021,Jefferson,"$1,077,939 ","$5,851,370 "
12,2021,La Plata,NR,"$3,520,412 "
12,2021,Lake,NA,"$291,330 "
12,2021,Larimer,"$768,719 ","$9,506,971 "
12,2021,Las Animas,NR,"$4,430,075 "
12,2021,Mesa,NR,"$2,622,020 "
12,2021,Moffat,NR,"$1,226,176 "
12,2021,Montezuma,NR,"$2,040,785 "
12,2021,Montrose,NR,NR
12,2021,Morgan,NR,"$1,319,652 "
12,2021,Otero,NR,"$277,295 "
12,2021,Ouray,NA,"$892,270 "
12,2021,Park,NR,"$631,307 "
12,2021,Pitkin,NR,"$1,245,261 "
12,2021,Pueblo,"$751,679 ","$8,449,128 "
12,2021,Routt,NR,"$1,166,938 "
12,2021,Saguache,NR,"$351,834 "
12,2021,San Juan,NA,NR
12,2021,San Miguel,NR,"$468,112 "
12,2021,Sedgwick,NA,"$1,382,422 "
12,2021,Summit,"$83,609 ","$2,913,486 "
12,2021,Weld,"$309,820 ","$3,280,291 "
1,2022, Total,"$21,135,544 ","$129,984,038 "
1,2022,Adams,"$397,570 ","$11,153,490 "
1,2022,Alamosa,NR,NA
1,2022,Arapahoe,"$566,011 ","$14,294,483 "
1,2022,Archuleta,NA,"$1,198,226 "
1,2022,Bent,NR,"$466,608 "
1,2022,Boulder,"$795,252 ","$9,299,247 "
1,2022,Chaffee,NR,NR
1,2022,Clear Creek,NR,"$818,487 "
1,2022,Conejos,NA,"$762,539 "
1,2022,Costilla,NA,"$404,822 "
1,2022,Crowley,NA,"$89,765 "
1,2022,Delta,NR,NR
1,2022,Denver,"$8,529,837 ","$33,470,962 "
1,2022,Eagle,"$102,395 ","$2,197,235 "
1,2022,El Paso,"$7,090,582 ",NR
1,2022,Fremont,NR,NA
1,2022,Garfield,"$71,340 ","$1,953,433 "
1,2022,Gilpin,NA,"$219,446 "
1,2022,Grand,NR,"$760,369 "
1,2022,Gunnison,NA,"$773,638 "
1,2022,Huerfano,NA,"$230,191 "
1,2022,Jefferson,"$958,422 ","$5,420,596 "
1,2022,La Plata,NR,"$3,144,421 "
1,2022,Lake,NA,"$298,486 "
1,2022,Larimer,"$699,610 ","$8,693,726 "
1,2022,Las Animas,NR,"$3,800,853 "
1,2022,Mesa,NR,"$2,428,341 "
1,2022,Moffat,NR,"$1,180,458 "
1,2022,Montezuma,NR,"$1,766,243 "
1,2022,Montrose,NR,NR
1,2022,Morgan,NR,"$1,216,333 "
1,2022,Otero,NR,NR
1,2022,Ouray,NA,NR
1,2022,Park,NR,"$581,804 "
1,2022,Pitkin,NR,"$1,544,499 "
1,2022,Pueblo,"$600,005 ","$7,185,363 "
1,2022,Routt,NR,"$1,457,417 "
1,2022,Saguache,NR,"$292,288 "
1,2022,San Juan,NA,NR
1,2022,San Miguel,NR,"$490,138 "
1,2022,Sedgwick,NA,"$1,272,238 "
1,2022,Summit,NR,"$3,386,823 "
1,2022,Weld,"$278,629 ","$2,974,860 "
2,2022, Total,"$20,341,170 ","$124,925,581 "
2,2022,Adams,"$390,420 ","$10,715,490 "
2,2022,Alamosa,NR,NA
2,2022,Arapahoe,"$531,589 ","$13,749,657 "
2,2022,Archuleta,NA,"$1,121,083 "
2,2022,Bent,NR,"$478,636 "
2,2022,Boulder,"$714,900 ","$8,854,090 "
2,2022,Chaffee,NR,"$522,191 "
2,2022,Clear Creek,NR,"$871,144 "
2,2022,Conejos,NA,"$733,974 "
2,2022,Costilla,NA,"$387,469 "
2,2022,Crowley,NA,"$83,059 "
2,2022,Delta,NR,NR
2,2022,Denver,"$8,217,675 ","$31,757,363 "
2,2022,Eagle,"$100,223 ","$2,141,060 "
2,2022,El Paso,"$6,982,078 ",NR
2,2022,Fremont,NR,NA
2,2022,Garfield,"$71,573 ","$1,855,669 "
2,2022,Gilpin,NA,"$202,466 "
2,2022,Grand,NR,"$755,384 "
2,2022,Gunnison,NA,"$753,481 "
2,2022,Huerfano,NA,"$213,731 "
2,2022,Jefferson,"$803,153 ","$5,102,562 "
2,2022,La Plata,NR,"$3,045,236 "
2,2022,Lake,NA,"$285,988 "
2,2022,Larimer,"$662,086 ","$8,329,106 "
2,2022,Las Animas,NR,"$3,537,229 "
2,2022,Mesa,NR,"$2,411,697 "
2,2022,Moffat,NR,"$1,184,112 "
2,2022,Montezuma,NR,NR
2,2022,Montrose,NR,NR
2,2022,Morgan,NR,"$1,219,237 "
2,2022,Otero,NR,"$235,587 "
2,2022,Ouray,NA,"$824,183 "
2,2022,Park,NR,"$566,276 "
2,2022,Pitkin,NR,"$1,461,267 "
2,2022,Pueblo,"$575,036 ","$7,074,689 "
2,2022,Routt,NR,"$1,362,682 "
2,2022,Saguache,NR,"$288,891 "
2,2022,San Juan,NA,NR
2,2022,San Miguel,NR,"$565,293 "
2,2022,Sedgwick,NA,"$1,291,198 "
2,2022,Summit,NR,"$3,335,178 "
2,2022,Weld,"$254,935 ","$2,836,457 "
3,2022, Total,"$22,898,925 ","$139,607,877 "
3,2022,Adams,"$440,721 ","$11,865,523 "
3,2022,Alamosa,NR,NA
3,2022,Arapahoe,"$588,410 ","$15,101,229 "
3,2022,Archuleta,NA,"$1,186,269 "
3,2022,Bent,NR,"$566,207 "
3,2022,Boulder,"$787,909 ","$10,041,277 "
3,2022,Chaffee,NR,NR
3,2022,Clear Creek,NR,"$904,628 "
3,2022,Conejos,NA,"$731,732 "
3,2022,Costilla,NA,"$450,058 "
3,2022,Crowley,NA,"$95,730 "
3,2022,Delta,NR,NR
3,2022,Denver,"$8,909,144 ","$34,811,150 "
3,2022,Eagle,"$121,217 ","$2,229,887 "
3,2022,El Paso,"$8,326,825 ",NR
3,2022,Fremont,NR,NA
3,2022,Garfield,"$68,931 ","$2,088,343 "
3,2022,Gilpin,NA,"$250,258 "
3,2022,Grand,NR,"$851,129 "
3,2022,Gunnison,NA,"$818,023 "
3,2022,Huerfano,NA,"$264,389 "
3,2022,Jefferson,"$843,745 ","$5,891,014 "
3,2022,La Plata,NR,"$3,562,072 "
3,2022,Lake,NA,"$327,998 "
3,2022,Larimer,"$711,239 ","$9,259,888 "
3,2022,Las Animas,NR,"$4,007,748 "
3,2022,Mesa,NR,"$2,791,788 "
3,2022,Moffat,NR,"$1,289,327 "
3,2022,Montezuma,NR,"$2,263,860 "
3,2022,Montrose,NR,NR
3,2022,Morgan,NR,"$1,410,927 "
3,2022,Otero,NR,"$278,971 "
3,2022,Ouray,NA,"$894,613 "
3,2022,Park,NR,"$591,291 "
3,2022,Pitkin,NR,"$1,625,073 "
3,2022,Pueblo,"$707,709 ","$8,417,212 "
3,2022,Routt,NR,"$1,391,470 "
3,2022,Saguache,NR,"$340,907 "
3,2022,San Juan,NA,NR
3,2022,San Miguel,NA,"$623,044 "
3,2022,Sedgwick,NA,"$1,459,534 "
3,2022,Summit,NR,"$3,335,007 "
3,2022,Weld,"$272,307 ","$3,204,679 "
4,2022, Total,"$21,315,278 ","$131,708,527 "
4,2022,Adams,"$306,950 ","$11,683,547 "
4,2022,Alamosa,NR,NA
4,2022,Arapahoe,"$584,153 ","$15,072,982 "
4,2022,Archuleta,NA,"$838,482 "
4,2022,Bent,NR,"$529,307 "
4,2022,Boulder,"$790,934 ","$10,189,029 "
4,2022,Chaffee,NR,NR
4,2022,Clear Creek,NR,"$771,619 "
4,2022,Conejos,NA,"$508,828 "
4,2022,Costilla,NA,"$375,459 "
4,2022,Crowley,NA,NR
4,2022,Delta,NR,"$198,155 "
4,2022,Denver,"$8,147,038 ","$35,221,753 "
4,2022,Eagle,"$110,488 ","$1,526,168 "
4,2022,El Paso,"$7,617,335 ",NR
4,2022,Fremont,NR,NA
4,2022,Garfield,"$83,388 ","$2,073,263 "
4,2022,Gilpin,NA,"$258,230 "
4,2022,Grand,NR,"$557,704 "
4,2022,Gunnison,NA,"$546,796 "
4,2022,Huerfano,NA,"$247,838 "
4,2022,Jefferson,"$970,777 ","$5,728,264 "
4,2022,La Plata,NR,"$2,884,011 "
4,2022,Lake,NA,"$279,763 "
4,2022,Larimer,"$704,489 ","$9,221,570 "
4,2022,Las Animas,NR,"$3,284,022 "
4,2022,Mesa,NR,"$2,816,894 "
4,2022,Moffat,NR,"$1,272,939 "
4,2022,Montezuma,NR,"$1,982,094 "
4,2022,Montrose,NR,NR
4,2022,Morgan,NR,"$1,354,841 "
4,2022,Otero,NR,NR
4,2022,Ouray,NA,"$843,181 "
4,2022,Park,NR,"$518,817 "
4,2022,Pitkin,NR,"$850,995 "
4,2022,Pueblo,"$769,761 ","$8,058,411 "
4,2022,Routt,NR,"$858,821 "
4,2022,Saguache,NR,"$326,968 "
4,2022,San Juan,NA,NR
4,2022,San Miguel,NA,"$222,258 "
4,2022,Sedgwick,NA,"$1,449,281 "
4,2022,Summit,NR,"$1,963,969 "
4,2022,Weld,"$259,130 ","$3,157,732 "
5,2022, Total,"$20,742,830 ","$127,061,610 "
5,2022,Adams,"$362,073 ","$11,171,959 "
5,2022,Alamosa,NR,NA
5,2022,Arapahoe,"$523,459 ","$15,029,959 "
5,2022,Archuleta,NA,"$912,618 "
5,2022,Bent,NR,"$504,727 "
5,2022,Boulder,"$725,317 ","$9,900,458 "
5,2022,Chaffee,NR,"$635,024 "
5,2022,Clear Creek,NR,"$753,111 "
5,2022,Conejos,NA,"$539,234 "
5,2022,Costilla,NA,"$386,805 "
5,2022,Crowley,NA,"$89,374 "
5,2022,Delta,NR,"$316,664 "
5,2022,Denver,"$8,297,622 ","$32,507,474 "
5,2022,Eagle,"$102,594 ","$1,242,944 "
5,2022,El Paso,"$7,111,393 ",NR
5,2022,Fremont,NR,NA
5,2022,Garfield,"$65,610 ","$2,041,004 "
5,2022,Gilpin,NA,"$240,794 "
5,2022,Grand,NR,"$490,792 "
5,2022,Gunnison,NA,"$582,211 "
5,2022,Huerfano,NA,"$318,193 "
5,2022,Jefferson,"$904,647 ","$5,793,847 "
5,2022,La Plata,NR,"$2,876,853 "
5,2022,Lake,NA,"$268,748 "
5,2022,Larimer,"$661,606 ","$9,220,137 "
5,2022,Las Animas,NR,"$3,195,347 "
5,2022,Mesa,NR,"$2,740,798 "
5,2022,Moffat,NR,"$1,246,320 "
5,2022,Montezuma,NR,"$1,797,379 "
5,2022,Montrose,NR,NR
5,2022,Morgan,NR,"$1,308,937 "
5,2022,Otero,NR,"$262,516 "
5,2022,Ouray,NA,"$832,110 "
5,2022,Park,NR,"$581,485 "
5,2022,Pitkin,NR,"$618,030 "
5,2022,Pueblo,"$757,115 ","$7,720,091 "
5,2022,Routt,NR,"$780,117 "
5,2022,Saguache,NR,"$338,099 "
5,2022,San Juan,NA,NR
5,2022,San Miguel,NA,"$248,883 "
5,2022,Sedgwick,NA,"$1,347,442 "
5,2022,Summit,NR,"$1,453,635 "
5,2022,Weld,"$227,195 ","$3,108,493 "
6,2022, Total,"$19,235,656 ","$127,157,358 "
6,2022,Adams,"$367,116 ","$10,997,109 "
6,2022,Alamosa,NR,NA
6,2022,Arapahoe,"$481,522 ","$14,420,512 "
6,2022,Archuleta,NA,"$1,116,107 "
6,2022,Bent,NR,"$502,261 "
6,2022,Boulder,"$651,706 ","$9,883,508 "
6,2022,Chaffee,NR,"$732,239 "
6,2022,Clear Creek,NR,"$826,877 "
6,2022,Conejos,NA,"$515,866 "
6,2022,Costilla,NA,"$382,829 "
6,2022,Crowley,NA,"$88,425 "
6,2022,Delta,NR,"$348,416 "
6,2022,Denver,"$7,630,583 ","$31,711,073 "
6,2022,Eagle,"$99,345 ","$1,497,092 "
6,2022,El Paso,"$6,781,359 ",NR
6,2022,Fremont,NR,NA
6,2022,Garfield,"$62,903 ","$2,078,620 "
6,2022,Gilpin,NA,"$246,825 "
6,2022,Grand,NR,"$637,999 "
6,2022,Gunnison,NA,"$767,863 "
6,2022,Huerfano,NA,"$311,689 "
6,2022,Jefferson,"$531,069 ","$5,742,124 "
6,2022,La Plata,NR,"$2,872,767 "
6,2022,Lake,NA,"$322,682 "
6,2022,Larimer,"$696,992 ","$8,968,626 "
6,2022,Las Animas,NR,"$3,140,806 "
6,2022,Mesa,NR,"$2,619,222 "
6,2022,Moffat,NR,"$1,255,268 "
6,2022,Montezuma,NR,"$1,777,275 "
6,2022,Montrose,NR,NR
6,2022,Morgan,NR,"$1,254,763 "
6,2022,Otero,NR,NR
6,2022,Ouray,NA,"$869,185 "
6,2022,Park,NR,"$633,658 "
6,2022,Pitkin,NR,"$966,088 "
6,2022,Pueblo,"$814,948 ","$7,472,880 "
6,2022,Routt,NR,"$929,322 "
6,2022,Saguache,NR,"$391,729 "
6,2022,San Juan,NA,"$63,846 "
6,2022,San Miguel,NA,"$500,031 "
6,2022,Sedgwick,NA,"$1,364,980 "
6,2022,Summit,NR,"$1,868,025 "
6,2022,Weld,"$212,469 ","$3,006,761 "
7,2022, Total,"$18,326,459 ","$135,574,507 "
7,2022,Adams,"$385,085 ","$11,702,076 "
7,2022,Alamosa,NR,NA
7,2022,Arapahoe,"$498,364 ","$14,910,360 "
7,2022,Archuleta,NA,"$1,258,704 "
7,2022,Bent,NR,"$502,017 "
7,2022,Boulder,"$632,018 ","$10,071,790 "
7,2022,Chaffee,NR,"$870,537 "
7,2022,Clear Creek,NR,"$927,312 "
7,2022,Conejos,NA,"$623,803 "
7,2022,Costilla,NA,"$421,052 "
7,2022,Crowley,NA,"$96,803 "
7,2022,Delta,NR,"$413,914 "
7,2022,Denver,"$7,214,106 ","$33,035,068 "
7,2022,Eagle,"$99,049 ","$1,812,356 "
7,2022,El Paso,"$6,469,994 ",NR
7,2022,Fremont,NR,NA
7,2022,Garfield,"$66,618 ","$2,130,874 "
7,2022,Gilpin,NA,"$288,136 "
7,2022,Grand,NR,"$813,109 "
7,2022,Gunnison,NA,"$989,548 "
7,2022,Huerfano,NA,"$414,884 "
7,2022,Jefferson,"$529,449 ","$6,160,591 "
7,2022,La Plata,NR,"$3,077,364 "
7,2022,Lake,NA,"$383,347 "
7,2022,Larimer,"$619,137 ","$9,498,486 "
7,2022,Las Animas,NR,"$3,388,132 "
7,2022,Mesa,NR,"$2,717,521 "
7,2022,Moffat,NR,"$1,335,477 "
7,2022,Montezuma,NR,"$1,803,571 "
7,2022,Montrose,NR,NR
7,2022,Morgan,NR,"$1,378,923 "
7,2022,Otero,NR,NR
7,2022,Ouray,NA,"$926,281 "
7,2022,Park,NR,"$737,373 "
7,2022,Pitkin,NR,"$1,369,170 "
7,2022,Pueblo,"$554,831 ","$7,830,455 "
7,2022,Routt,NR,"$1,096,376 "
7,2022,Saguache,NR,"$436,271 "
7,2022,San Juan,NA,NR
7,2022,San Miguel,NA,"$582,617 "
7,2022,Sedgwick,NA,"$1,534,745 "
7,2022,Summit,NR,"$2,384,909 "
7,2022,Weld,"$218,692 ","$3,234,332 "
8,2022, Total,"$18,930,580 ","$131,508,945 "
8,2022,Adams,"$382,693 ","$11,681,109 "
8,2022,Alamosa,NR,NA
8,2022,Arapahoe,"$497,204 ","$14,938,327 "
8,2022,Archuleta,NA,"$1,062,682 "
8,2022,Bent,NR,"$479,036 "
8,2022,Boulder,"$652,846 ","$9,742,335 "
8,2022,Chaffee,NR,"$800,980 "
8,2022,Clear Creek,NR,"$876,728 "
8,2022,Conejos,NA,"$575,569 "
8,2022,Costilla,NA,"$385,841 "
8,2022,Crowley,NA,"$100,014 "
8,2022,Delta,NR,"$445,669 "
8,2022,Denver,"$7,305,938 ","$31,840,329 "
8,2022,Eagle,"$101,128 ","$1,700,218 "
8,2022,El Paso,"$6,823,697 ",NR
8,2022,Fremont,NR,NA
8,2022,Garfield,"$71,359 ","$2,121,624 "
8,2022,Gilpin,NA,"$254,690 "
8,2022,Grand,NR,"$755,274 "
8,2022,Gunnison,NA,"$903,268 "
8,2022,Huerfano,NA,"$350,517 "
8,2022,Jefferson,"$761,778 ","$6,253,326 "
8,2022,La Plata,NR,"$2,898,970 "
8,2022,Lake,NA,"$379,914 "
8,2022,Larimer,"$641,760 ","$9,333,289 "
8,2022,Las Animas,NR,"$3,135,704 "
8,2022,Mesa,NR,"$2,730,384 "
8,2022,Moffat,NR,"$1,260,804 "
8,2022,Montezuma,NR,"$1,614,402 "
8,2022,Montrose,NR,NR
8,2022,Morgan,NR,"$1,283,841 "
8,2022,Otero,NR,"$280,684 "
8,2022,Ouray,NA,"$926,882 "
8,2022,Park,NR,"$679,204 "
8,2022,Pitkin,NR,"$1,287,098 "
8,2022,Pueblo,"$502,418 ","$7,715,214 "
8,2022,Routt,NR,"$1,059,705 "
8,2022,Saguache,NR,"$447,148 "
8,2022,San Juan,NA,NR
8,2022,San Miguel,NA,"$535,020 "
8,2022,Sedgwick,NA,"$1,432,336 "
8,2022,Summit,NR,"$2,127,625 "
8,2022,Weld,"$221,430 ","$3,232,584 "
9,2022, Total,"$17,603,178","$129,277,399"
9,2022,Adams,"$366,997","$11,324,854"
9,2022,Alamosa,NR,NA
9,2022,Arapahoe,"$429,598","$14,545,155"
9,2022,Archuleta,NA,"$1,069,910"
9,2022,Bent,NR,"$491,477"
9,2022,Boulder,"$618,271","$9,833,251"
9,2022,Chaffee,NR,"$812,905"
9,2022,Clear Creek,NR,"$861,592"
9,2022,Conejos,NA,"$549,340"
9,2022,Costilla,NA,"$379,889"
9,2022,Crowley,NA,"$94,643"
9,2022,Delta,NR,"$448,373"
9,2022,Denver,"$6,578,000","$32,084,794"
9,2022,Eagle,"$101,350","$1,505,931"
9,2022,El Paso,"$6,471,670",NR
9,2022,Fremont,NR,NA
9,2022,Garfield,"$68,685","$2,115,870"
9,2022,Gilpin,NA,"$252,165"
9,2022,Grand,NR,"$668,418"
9,2022,Gunnison,NA,"$852,637"
9,2022,Huerfano,NA,"$363,505"
